snapshot_index,temporal_position,mrr_filter,mrr_raw,num_triples,error
272,0.7838616714697406,0.2516493499279022,0.23820768296718597,1032,0.7483506500720978
273,0.7867435158501441,0.2596844732761383,0.25258560478687286,933,0.7403155267238617
274,0.7896253602305475,0.24913227558135986,0.23980319499969482,877,0.7508677244186401
275,0.792507204610951,0.25388897210359573,0.2445298656821251,1032,0.7461110278964043
276,0.7953890489913544,0.2469809651374817,0.23833725601434708,957,0.7530190348625183
277,0.7982708933717579,0.25035087019205093,0.24058295786380768,884,0.7496491298079491
278,0.8011527377521613,0.24231990426778793,0.2343512549996376,909,0.7576800957322121
279,0.8040345821325648,0.28022919595241547,0.26795345544815063,846,0.7197708040475845
280,0.8069164265129684,0.24285123497247696,0.2369137927889824,850,0.757148765027523
281,0.8097982708933718,0.23011262714862823,0.2244594320654869,798,0.7698873728513718
282,0.8126801152737753,0.27624230086803436,0.26623477041721344,843,0.7237576991319656
283,0.8155619596541787,0.2365969568490982,0.22876489907503128,1183,0.7634030431509018
284,0.8184438040345822,0.24513455480337143,0.2390226200222969,1108,0.7548654451966286
285,0.8213256484149856,0.21981652081012726,0.21206282079219818,1185,0.7801834791898727
286,0.8242074927953891,0.2391631305217743,0.23684649914503098,797,0.7608368694782257
287,0.8270893371757925,0.23738572746515274,0.2270980179309845,915,0.7626142725348473
288,0.829971181556196,0.24369148164987564,0.23560135811567307,952,0.7563085183501244
289,0.8328530259365994,0.22403594106435776,0.2197464033961296,1181,0.7759640589356422
290,0.8357348703170029,0.23403114825487137,0.22697485238313675,744,0.7659688517451286
291,0.8386167146974063,0.2621794044971466,0.25985708087682724,86,0.7378205955028534
292,0.8414985590778098,0.2230874001979828,0.21572589129209518,889,0.7769125998020172
293,0.8443804034582133,0.20410271733999252,0.19926900416612625,1151,0.7958972826600075
294,0.8472622478386167,0.20681185275316238,0.20250951498746872,925,0.7931881472468376
295,0.8501440922190202,0.18909550458192825,0.18387341499328613,1119,0.8109044954180717
296,0.8530259365994236,0.22445277124643326,0.21903124451637268,1115,0.7755472287535667
297,0.8559077809798271,0.19308733195066452,0.18798256665468216,1036,0.8069126680493355
